route_distance_km,schedule_overlap_days,capacity_ratio,semantic_similarity,match_berhasil
309.08,0.0,0.2037,0.3234,0
0.0,1.0,0.1296,0.0,0
81.44,1.0,1.0741,0.0,0
0.0,1.0,1.3519,0.0,0
81.44,3.0,1.2222,0.5806,0
309.08,0.0,0.463,0.0,0
403.4,0.0,1.0556,0.3145,0
405.05,0.0,0.6852,0.5246,0
405.05,0.0,1.463,0.0,0
388.67,0.0,1.9259,0.0,0
60.77,1.0,0.463,0.3069,1
309.08,0.0,1.537,0.0649,0
0.0,0.0,2.037,0.0635,0
309.08,0.0,0.7963,0.0,0
595.1,0.0,0.7593,0.0,0
0.0,2.0,0.3148,0.3838,1
92.2,1.0,0.2037,0.0,0
207.6,4.0,0.5926,0.0,0
1750.85,3.0,0.9074,0.1038,0
1750.85,2.0,1.2778,0.0,0
1293.74,1.0,0.4074,0.6511,0
427.19,0.0,0.8889,0.0,0
403.4,1.0,1.8519,0.5868,0
0.0,0.0,1.2593,0.0,0
427.19,0.0,1.0741,0.0,0
92.2,0.0,0.8519,0.5568,0
403.4,1.0,1.4444,0.0,0
309.08,0.0,1.7407,0.0,0
400.97,3.0,1.2037,0.0687,0
1293.74,1.0,0.5926,0.3035,0
400.97,3.0,0.5,0.3888,0
427.19,1.0,0.9074,0.0,0
309.08,0.0,1.3704,0.0,0
81.44,1.0,0.2407,0.0,0
309.08,0.0,2.1111,0.0,0
309.08,1.0,1.0185,0.6639,0
207.6,0.0,1.6852,0.3069,0
403.4,2.0,2.1296,0.0,0
60.77,1.0,1.5,0.0,0
388.67,1.0,0.7037,0.0778,0
774.43,2.0,0.7222,0.0,0
0.0,3.0,0.3889,0.0,0
60.77,0.0,1.6111,0.0,0
1750.85,0.0,0.2037,0.3769,0
309.08,0.0,0.2593,0.0,0
81.44,0.0,1.0741,0.1261,0
92.2,0.0,1.3889,0.3769,0
403.4,0.0,1.4444,0.0,0
405.05,3.0,0.7222,0.0,0
0.0,1.0,0.8704,0.0,0
309.08,0.0,0.6111,0.1284,0
388.67,0.0,2.1481,0.0,0
427.19,0.0,0.7222,0.1023,0
207.6,2.0,1.9444,0.0,0
405.05,0.0,1.2407,0.0,0
309.08,0.0,1.2778,0.0,0
81.44,4.0,0.7963,0.0,0
92.2,2.0,0.7407,0.0,0
1750.85,0.0,2.1667,0.331,0
1293.74,0.0,0.5926,0.0,0
388.67,0.0,0.3519,0.0,0
309.08,1.0,1.2778,0.3385,0
0.0,0.0,1.7778,0.3035,0
207.6,2.0,2.3704,0.0,0
427.19,2.0,2.0556,0.0,0
427.19,0.0,0.5741,0.0,0
0.0,3.0,1.9444,0.5868,0
765.29,0.0,0.7037,0.0,0
0.0,1.0,2.0741,0.3769,0
0.0,1.0,2.0741,0.0,0
0.0,0.0,0.5,0.3723,0
1750.85,3.0,0.2963,0.3179,0
0.0,0.0,0.4815,0.0638,0
405.05,1.0,0.5,0.0684,0
60.77,3.0,0.7407,0.0,0
765.29,1.0,2.1296,0.0,0
774.43,1.0,1.8519,0.3234,0
765.29,1.0,0.2222,0.0652,0
388.67,0.0,1.1296,0.0,0
60.77,1.0,1.3889,0.0,0
427.19,1.0,0.1481,0.1244,0
595.1,1.0,0.3889,0.0,0
309.08,0.0,1.2407,0.0,0
60.77,0.0,2.4444,0.0,0
0.0,0.0,0.6852,0.0,0
207.6,0.0,1.037,0.0,0
207.6,1.0,0.9333,0.0,0
60.77,0.0,0.2857,0.0,0
0.0,0.0,0.3143,0.5387,0
92.2,0.0,0.0762,0.0,0
309.08,0.0,0.6857,0.0,0
400.97,0.0,0.4952,0.0,0
403.4,0.0,0.1905,0.2509,0
405.05,2.0,0.4286,0.7322,0
405.05,2.0,0.6571,0.5904,0
0.0,3.0,0.1048,0.0,0
595.1,0.0,0.5048,0.4295,0
60.77,1.0,0.6857,0.1022,0
207.6,0.0,0.2857,0.0603,0
92.2,0.0,0.3143,0.2539,0
765.29,0.0,0.781,0.8392,0
0.0,0.0,0.1048,0.0,0
403.4,0.0,0.4857,0.7144,0
60.77,0.0,0.0952,0.4824,0
427.19,4.0,0.7143,0.7274,0
400.97,3.0,0.8,0.0598,0
595.1,0.0,0.3905,0.5292,0
405.05,2.0,0.8667,0.0,0
207.6,1.0,0.7143,0.602,0
0.0,0.0,0.7714,0.1296,0
81.44,0.0,1.1238,0.0,0
92.2,3.0,0.8,0.0532,0
400.97,0.0,0.181,0.0611,0
0.0,0.0,0.6,0.0,0
1293.74,0.0,0.9429,0.6607,0
405.05,1.0,0.4381,0.7995,0
60.77,0.0,0.4286,0.6443,0
1750.85,0.0,0.1048,0.6048,0
1293.74,0.0,0.0762,0.0,0
388.67,0.0,0.5429,0.0,0
405.05,0.0,0.1048,0.2509,0
81.44,0.0,0.2571,0.0532,0
774.43,1.0,0.4571,0.5504,0
1293.74,1.0,0.181,0.4462,0
0.0,3.0,0.1619,0.0,0
0.0,4.0,0.3429,0.0,0
81.44,1.0,1.0095,0.0,0
92.2,0.0,0.581,0.0,0
405.05,0.0,0.8476,0.5292,0
427.19,0.0,0.2857,0.0,0
309.08,0.0,0.181,0.8109,0
1293.74,0.0,0.3619,0.6603,0
388.67,0.0,1.0,0.746,0
60.77,0.0,0.3238,0.0,0
309.08,1.0,0.381,0.1169,0
207.6,0.0,0.9905,0.0,0
403.4,2.0,0.3143,0.0,0
405.05,1.0,0.3905,0.0,0
595.1,0.0,0.2095,0.0,0
405.05,0.0,0.8381,0.0,0
405.05,0.0,1.019,0.0,0
309.08,0.0,0.8381,0.5773,0
81.44,0.0,0.4,0.0,0
774.43,0.0,0.9905,0.0,0
405.05,0.0,0.1714,0.0,0
774.43,0.0,0.7333,0.0,0
403.4,1.0,0.181,0.4778,0
60.77,0.0,0.1143,0.055,0
0.0,4.0,0.9619,0.6538,1
388.67,2.0,0.5048,0.2545,0
207.6,0.0,0.1905,0.0,0
1293.74,2.0,0.4,0.0,0
60.77,0.0,0.8952,0.2888,0
774.43,0.0,0.9905,0.5292,0
765.29,0.0,0.3619,0.238,0
81.44,2.0,0.1143,0.2396,1
207.6,0.0,0.5524,0.4778,0
92.2,1.0,0.2286,0.0,0
0.0,2.0,0.5333,0.595,1
81.44,0.0,0.2952,0.0,0
405.05,0.0,0.0571,0.0,0
0.0,0.0,0.7905,0.2509,0
92.2,1.0,0.6857,0.0689,0
309.08,0.0,1.1143,0.0,0
1293.74,0.0,0.5429,0.4923,0
0.0,0.0,0.6381,0.552,0
0.0,0.0,0.0762,0.3675,0
0.0,0.0,0.0952,0.4611,0
388.67,2.0,0.8571,0.0,0
388.67,0.0,0.3524,0.0,0
595.1,0.0,0.4381,0.445,0
0.0,0.0,0.2286,0.0608,0
427.19,2.0,0.6857,0.2422,0
1750.85,0.0,0.1905,0.6048,0
403.4,1.0,0.6286,0.1296,0
1750.85,0.0,0.1143,0.0554,0
595.1,2.0,1.1429,0.0,0
0.0,0.0,0.1905,0.2574,0
0.0,0.0,0.7619,0.2422,0
427.19,0.0,0.5143,0.0,0
0.0,0.0,0.1524,0.2639,0
60.77,0.0,0.6857,0.565,0
403.4,0.0,0.219,0.436,0
309.08,0.0,0.9333,0.6798,0
1750.85,1.0,1.0571,0.1296,0
388.67,3.0,0.1524,0.8392,0
309.08,0.0,0.1429,0.7144,0
92.2,2.0,0.2095,0.0,0
309.08,0.0,0.1619,0.0,0
403.4,0.0,0.8857,0.0,0
309.08,0.0,0.1048,0.0,0
0.0,0.0,0.0667,0.0,0
81.44,1.0,0.5524,0.0611,0
0.0,0.0,0.6952,0.0,0
81.44,2.0,0.6286,0.1022,0
309.08,0.0,0.2381,0.0,0
403.4,0.0,0.5429,0.0,0
405.05,0.0,0.3524,0.0532,0
405.05,0.0,0.7524,0.0,0
388.67,0.0,0.9905,0.5504,0
60.77,0.0,0.2381,0.0,0
309.08,0.0,0.7905,0.3675,0
0.0,0.0,1.0476,0.3599,0
309.08,0.0,0.4095,0.4862,0
595.1,0.0,0.3905,0.0,0
0.0,2.0,0.1619,0.0595,0
92.2,1.0,0.1048,0.0,0
207.6,2.0,0.3048,0.4923,0
1750.85,3.0,0.4667,0.0,0
1750.85,3.0,0.6571,0.0,0
1293.74,0.0,0.2095,0.0,0
427.19,0.0,0.4571,0.0,0
403.4,3.0,0.9524,0.1033,0
0.0,0.0,0.6476,0.0,0
427.19,1.0,0.5524,0.0,0
92.2,0.0,0.4381,0.0,0
403.4,0.0,0.7429,0.0,0
309.08,3.0,0.8952,0.0,0
400.97,3.0,0.619,0.8551,0
1293.74,0.0,0.3048,0.0,0
400.97,3.0,0.2571,0.0603,0
427.19,0.0,0.4667,0.0,0
309.08,0.0,0.7048,0.238,0
81.44,0.0,0.1238,0.546,0
309.08,2.0,1.0857,0.0,0
309.08,1.0,0.5238,0.1169,0
207.6,1.0,0.8667,0.0,0
403.4,3.0,1.0952,0.0,0
60.77,0.0,0.7714,0.0,0
388.67,0.0,0.3619,0.5046,0
774.43,0.0,0.3714,0.2455,0
0.0,3.0,0.2,0.0,0
60.77,0.0,0.8286,0.546,0
1750.85,0.0,0.1048,0.0584,0
309.08,0.0,0.1333,0.0,0
81.44,1.0,0.5524,0.7144,1
92.2,0.0,0.7143,0.0584,0
403.4,0.0,0.7429,0.0,0
405.05,0.0,0.3714,0.0,0
0.0,0.0,0.4476,0.0,0
309.08,0.0,0.3143,0.7274,0
388.67,2.0,1.1048,0.0,0
427.19,0.0,0.3714,0.0,0
207.6,2.0,1.0,0.3038,0
405.05,0.0,0.6381,0.0,0
309.08,3.0,0.6571,0.0,0
81.44,3.0,0.4095,0.0,0
92.2,0.0,0.381,0.4504,0
1750.85,0.0,1.1143,0.0,0
1293.74,0.0,0.3048,0.0,0
388.67,0.0,0.181,0.0,0
309.08,0.0,0.6571,0.0,0
0.0,0.0,0.9143,0.0,0
207.6,2.0,1.219,0.0,0
427.19,1.0,1.0571,0.2545,0
427.19,2.0,0.2952,0.0,0
0.0,1.0,1.0,0.1033,0
765.29,0.0,0.3619,0.0,0
0.0,1.0,1.0667,0.0584,0
0.0,0.0,1.0667,0.0,0
0.0,0.0,0.2571,0.0577,0
1750.85,1.0,0.1524,0.0,0
0.0,0.0,0.2476,0.7939,0
405.05,0.0,0.2571,0.3874,0
60.77,1.0,0.381,0.0,0
765.29,0.0,1.0952,0.6538,0
774.43,0.0,0.9524,0.0,0
765.29,4.0,0.1143,0.8109,0
388.67,0.0,0.581,0.565,0
60.77,1.0,0.7143,0.0,0
427.19,0.0,0.0762,0.705,0
595.1,4.0,0.2,0.0,0
309.08,0.0,0.6381,0.3038,0
60.77,2.0,1.2571,0.0,0
0.0,0.0,0.3524,0.0,0
207.6,0.0,0.5333,0.0,0
24.87,4.0,1.5556,1.0,0
55.59,0.0,0.4762,1.0,0
269.98,0.0,0.5238,1.0,0
0.0,2.0,0.127,1.0,1
36.54,0.0,1.1429,1.0,0
41.17,0.0,0.8254,1.0,1
0.0,0.0,0.3175,1.0,0
21.98,2.0,0.7143,1.0,1
21.98,0.0,1.0952,1.0,0
269.98,3.0,0.1746,1.0,0
196.45,1.0,0.8413,1.0,0
55.59,0.0,1.1429,1.0,0
24.87,0.0,0.4762,1.0,0
0.0,0.0,0.5238,1.0,1
426.41,0.0,1.3016,1.0,0
269.98,1.0,0.1746,1.0,0
0.0,0.0,0.8095,1.0,0
55.59,1.0,0.1587,1.0,1
23.85,1.0,1.1905,1.0,0
41.17,0.0,1.3333,1.0,0
196.45,3.0,0.6508,1.0,0
21.98,0.0,1.4444,1.0,0
24.87,0.0,1.1905,1.0,0
269.98,0.0,1.2857,1.0,0
250.65,2.0,1.873,1.0,0
0.0,4.0,1.3333,1.0,0
41.17,0.0,0.3016,1.0,0
86.18,0.0,1.0,1.0,0
956.36,0.0,1.5714,1.0,0
21.98,2.0,0.7302,1.0,1
55.59,0.0,0.7143,1.0,1
1416.57,0.0,0.1746,1.0,0
956.36,0.0,0.127,1.0,0
2.94,0.0,0.9048,1.0,0
21.98,0.0,0.1746,1.0,1
250.65,0.0,0.4286,1.0,0
1043.87,0.0,0.7619,1.0,0
956.36,1.0,0.3016,1.0,0
269.98,0.0,0.2698,1.0,0
86.18,2.0,0.5714,1.0,1
250.65,3.0,1.6825,1.0,0
0.0,1.0,0.9683,1.0,1
21.98,2.0,1.4127,1.0,0
23.85,0.0,0.4762,1.0,0
36.54,0.0,0.3016,1.0,0
956.36,1.0,0.6032,1.0,0
2.94,0.0,1.6667,1.0,0
55.59,0.0,0.5397,1.0,0
36.54,0.0,0.6349,1.0,0
24.87,0.0,1.6508,1.0,0
0.0,0.0,0.5238,1.0,0
21.98,1.0,0.6508,1.0,1
196.45,0.0,0.3492,1.0,0
21.98,0.0,1.3968,1.0,0
21.98,1.0,1.6984,1.0,0
36.54,3.0,1.3968,1.0,0
250.65,2.0,0.6667,1.0,0
1043.87,0.0,1.6508,1.0,0
21.98,1.0,0.2857,1.0,1
1043.87,0.0,1.2222,1.0,0
0.0,2.0,0.3016,1.0,1
55.59,1.0,0.1905,1.0,1
269.98,2.0,1.6032,1.0,0
2.94,2.0,0.8413,1.0,1
24.87,0.0,0.3175,1.0,0
956.36,4.0,0.6667,1.0,0
55.59,1.0,1.4921,1.0,0
1043.87,3.0,1.6508,1.0,0
426.41,0.0,0.6032,1.0,0
250.65,3.0,0.1905,1.0,0
24.87,0.0,0.9206,1.0,1
0.0,1.0,0.381,1.0,1
86.18,0.0,0.8889,1.0,0
250.65,2.0,0.4921,1.0,0
21.98,0.0,0.0952,1.0,0
86.18,0.0,1.3175,1.0,0
0.0,0.0,1.1429,1.0,0
36.54,0.0,1.8571,1.0,0
956.36,0.0,0.9048,1.0,0
269.98,1.0,1.0635,1.0,0
269.98,0.0,0.127,1.0,0
269.98,0.0,0.1587,1.0,0
2.94,2.0,1.4286,1.0,0
2.94,0.0,0.5873,1.0,1
196.45,1.0,0.7302,1.0,0
269.98,0.0,0.381,1.0,0
23.85,0.0,1.1429,1.0,0
1416.57,0.0,0.3175,1.0,0
0.0,0.0,1.0476,1.0,0
1416.57,1.0,0.1905,1.0,0
196.45,0.0,1.9048,1.0,0
86.18,0.0,0.3175,1.0,0
86.18,0.0,1.2698,1.0,0
23.85,3.0,0.8571,1.0,1
269.98,0.0,0.254,1.0,0
55.59,0.0,1.1429,1.0,0
0.0,3.0,0.3651,1.0,1
36.54,0.0,1.5556,1.0,0
1416.57,1.0,1.7619,1.0,0
2.94,0.0,0.254,1.0,0
36.54,2.0,0.2381,1.0,1
0.0,0.0,0.3492,1.0,0
36.54,1.0,0.2698,1.0,1
0.0,1.0,1.4762,1.0,0
36.54,0.0,0.1746,1.0,0
269.98,1.0,0.1111,1.0,0
250.65,0.0,0.9206,1.0,0
86.18,1.0,1.1587,1.0,0
250.65,3.0,1.0476,1.0,0
36.54,0.0,0.3968,1.0,0
0.0,0.0,0.9048,1.0,0
21.98,0.0,0.5873,1.0,0
21.98,0.0,1.254,1.0,0
2.94,0.0,1.6508,1.0,0
55.59,2.0,0.3968,1.0,1
36.54,0.0,1.3175,1.0,0
269.98,0.0,1.746,1.0,0
36.54,0.0,0.6825,1.0,0
196.45,0.0,0.6508,1.0,0
86.18,2.0,0.2698,1.0,1
0.0,1.0,0.1746,1.0,1
24.87,4.0,0.5079,1.0,1
1416.57,3.0,0.7778,1.0,0
1416.57,1.0,1.0952,1.0,0
956.36,1.0,0.3492,1.0,0
23.85,0.0,0.7619,1.0,0
0.0,0.0,1.5873,1.0,0
86.18,0.0,1.0794,1.0,0
23.85,0.0,0.9206,1.0,0
0.0,0.0,0.7302,1.0,0
0.0,1.0,1.2381,1.0,0
36.54,0.0,1.4921,1.0,0
41.17,3.0,1.0317,1.0,0
956.36,1.0,0.5079,1.0,0
41.17,2.0,0.4286,1.0,1
23.85,2.0,0.7778,1.0,1
36.54,0.0,1.1746,1.0,0
250.65,2.0,0.2063,1.0,0
36.54,0.0,1.8095,1.0,0
36.54,0.0,0.873,1.0,1
24.87,0.0,1.4444,1.0,0
0.0,1.0,1.8254,1.0,0
55.59,2.0,1.2857,1.0,0
2.94,1.0,0.6032,1.0,1
1043.87,3.0,0.619,1.0,0
269.98,2.0,0.3333,1.0,0
55.59,0.0,1.381,1.0,0
1416.57,0.0,0.1746,1.0,0
36.54,0.0,0.2222,1.0,0
250.65,0.0,0.9206,1.0,0
0.0,0.0,1.1905,1.0,0
0.0,0.0,1.2381,1.0,0
21.98,4.0,0.619,1.0,1
86.18,1.0,0.746,1.0,1
36.54,1.0,0.5238,1.0,1
2.94,0.0,1.8413,1.0,0
23.85,0.0,0.619,1.0,0
24.87,1.0,1.6667,1.0,0
21.98,1.0,1.0635,1.0,0
36.54,0.0,1.0952,1.0,0
250.65,4.0,0.6825,1.0,0
0.0,2.0,0.6349,1.0,1
1416.57,0.0,1.8571,1.0,0
956.36,0.0,0.5079,1.0,0
2.94,0.0,0.3016,1.0,1
36.54,2.0,1.0952,1.0,0
269.98,0.0,1.5238,1.0,0
24.87,2.0,2.0317,1.0,0
23.85,2.0,1.7619,1.0,0
23.85,0.0,0.4921,1.0,0
86.18,3.0,1.6667,1.0,0
426.41,0.0,0.6032,1.0,0
269.98,1.0,1.7778,1.0,0
86.18,1.0,1.7778,1.0,0
269.98,0.0,0.4286,1.0,0
1416.57,3.0,0.254,1.0,0
269.98,1.0,0.4127,1.0,0
21.98,1.0,0.4286,1.0,1
55.59,3.0,0.6349,1.0,1
426.41,1.0,1.8254,1.0,0
1043.87,2.0,1.5873,1.0,0
426.41,0.0,0.1905,1.0,0
2.94,0.0,0.9683,1.0,0
55.59,1.0,1.1905,1.0,0
23.85,1.0,0.127,1.0,1
196.45,0.0,0.3333,1.0,0
36.54,1.0,1.0635,1.0,0
55.59,0.0,2.0952,1.0,0
269.98,0.0,0.5873,1.0,0
24.87,0.0,0.8889,1.0,0
197.79,0.0,0.6853,0.0,0
465.05,0.0,0.2098,0.0,0
664.48,2.0,0.2308,0.0,0
428.38,1.0,0.0559,0.0,0
116.46,2.0,0.5035,0.0,0
43.45,1.0,0.3636,0.0,0
0.0,1.0,0.1399,0.0,0
22.3,0.0,0.3147,0.7322,0
22.3,0.0,0.4825,0.0,0
664.48,0.0,0.0769,0.0,0
0.0,2.0,0.3706,0.4295,1
465.05,0.0,0.5035,0.1022,0
197.79,1.0,0.2098,0.0603,0
428.38,1.0,0.2308,0.0,0
274.95,0.0,0.5734,0.8392,0
664.48,1.0,0.0769,0.0,0
0.0,1.0,0.3566,0.7144,1
465.05,0.0,0.0699,0.0,0
7.85,0.0,0.5245,0.7274,0
43.45,0.0,0.5874,0.0598,0
0.0,0.0,0.2867,0.0,0
22.3,0.0,0.6364,0.0,0
197.79,0.0,0.5245,0.0,0
664.48,4.0,0.5664,0.1296,0
670.31,0.0,0.8252,0.0,0
428.38,0.0,0.5874,0.0532,0
43.45,4.0,0.1329,0.0611,0
404.4,3.0,0.4406,0.0,0
781.58,1.0,0.6923,0.0,0
22.3,0.0,0.3217,0.0643,0
465.05,2.0,0.3147,0.0,0
1239.14,3.0,0.0769,0.0,0
781.58,2.0,0.0559,0.0,0
14.77,2.0,0.3986,0.0,0
22.3,3.0,0.0769,0.0,0
670.31,2.0,0.1888,0.0532,0
1399.01,0.0,0.3357,0.0,0
781.58,0.0,0.1329,0.0,0
664.48,0.0,0.1189,0.0,0
404.4,0.0,0.2517,0.0,0
670.31,0.0,0.7413,0.0,0
428.38,2.0,0.4266,0.0,0
22.3,1.0,0.6224,0.0,0
7.85,4.0,0.2098,0.0,0
116.46,2.0,0.1329,0.8109,1
781.58,0.0,0.2657,0.0,0
14.77,0.0,0.7343,0.0,0
465.05,4.0,0.2378,0.0,0
116.46,0.0,0.2797,0.1169,0
197.79,1.0,0.7273,0.0,0
0.0,0.0,0.2308,0.0,0
22.3,0.0,0.2867,0.0,0
0.0,0.0,0.1538,0.0,0
22.3,3.0,0.6154,0.0,0
22.3,2.0,0.7483,0.0,0
116.46,0.0,0.6154,0.0,0
670.31,0.0,0.2937,0.0,0
1399.01,3.0,0.7273,0.0,0
22.3,0.0,0.1259,0.0,0
1399.01,3.0,0.5385,0.0,0
0.0,0.0,0.1329,0.0,0
465.05,0.0,0.0839,0.055,0
664.48,0.0,0.7063,0.0,0
14.77,0.0,0.3706,0.0,0
197.79,2.0,0.1399,0.0,0
781.58,0.0,0.2937,0.0,0
465.05,0.0,0.6573,0.0,0
1399.01,1.0,0.7273,0.0,0
274.95,1.0,0.2657,0.0,0
670.31,0.0,0.0839,0.0,0
197.79,1.0,0.4056,0.0,0
428.38,0.0,0.1678,0.0,0
404.4,0.0,0.3916,0.0,0
670.31,0.0,0.2168,0.0,0
22.3,2.0,0.042,0.0,0
404.4,2.0,0.5804,0.0,0
428.38,0.0,0.5035,0.0689,0
116.46,2.0,0.8182,0.0,0
781.58,1.0,0.3986,0.0,0
664.48,2.0,0.4685,0.0,0
664.48,2.0,0.0559,0.3675,0
664.48,0.0,0.0699,0.0,0
14.77,0.0,0.6294,0.0,0
14.77,1.0,0.2587,0.0,0
0.0,0.0,0.3217,0.445,0
664.48,1.0,0.1678,0.0608,0
7.85,0.0,0.5035,0.0,0
1239.14,1.0,0.1399,0.0,0
0.0,0.0,0.4615,0.1296,0
1239.14,0.0,0.0839,0.0554,0
0.0,0.0,0.8392,0.0,0
404.4,1.0,0.1399,0.0,0
404.4,4.0,0.5594,0.0,0
7.85,1.0,0.3776,0.0,0
664.48,1.0,0.1119,0.0,0
465.05,2.0,0.5035,0.0,0
0.0,0.0,0.1608,0.436,0
116.46,3.0,0.6853,0.0547,0
1239.14,0.0,0.7762,0.1296,0
14.77,0.0,0.1119,0.8392,0
116.46,1.0,0.1049,0.7144,1
428.38,0.0,0.1538,0.0,0
116.46,0.0,0.1189,0.0,0
0.0,0.0,0.6503,0.0,0
116.46,1.0,0.0769,0.0,0
664.48,0.0,0.049,0.0,0
670.31,0.0,0.4056,0.0611,0
404.4,0.0,0.5105,0.0,0
670.31,0.0,0.4615,0.1022,0
116.46,0.0,0.1748,0.0,0
0.0,0.0,0.3986,0.0,0
22.3,1.0,0.2587,0.0532,0
22.3,1.0,0.5524,0.0,0
14.77,2.0,0.7273,0.0,0
465.05,1.0,0.1748,0.0,0
116.46,1.0,0.5804,0.3675,1
664.48,1.0,0.7692,0.3599,0
116.46,1.0,0.3007,0.0,0
0.0,1.0,0.2867,0.0,0
404.4,0.0,0.1189,0.0595,0
428.38,0.0,0.0769,0.0,0
197.79,0.0,0.2238,0.0,0
1239.14,0.0,0.3427,0.0,0
1239.14,0.0,0.4825,0.0,0
781.58,0.0,0.1538,0.0,0
7.85,3.0,0.3357,0.0,0
0.0,0.0,0.6993,0.1033,0
404.4,0.0,0.4755,0.0,0
7.85,0.0,0.4056,0.0,0
428.38,0.0,0.3217,0.0,0
0.0,0.0,0.5455,0.0,0
116.46,0.0,0.6573,0.0,0
43.45,0.0,0.4545,0.8551,0
781.58,0.0,0.2238,0.0,0
43.45,0.0,0.1888,0.0603,0
7.85,2.0,0.3427,0.0,0
116.46,3.0,0.5175,0.0,0
670.31,0.0,0.0909,0.0,0
116.46,0.0,0.7972,0.0,0
116.46,0.0,0.3846,0.1169,0
197.79,0.0,0.6364,0.0,0
0.0,0.0,0.8042,0.0,0
465.05,0.0,0.5664,0.0,0
14.77,0.0,0.2657,0.5046,0
1399.01,0.0,0.2727,0.0,0
664.48,0.0,0.1469,0.0,0
465.05,2.0,0.6084,0.0,0
1239.14,0.0,0.0769,0.0584,0
116.46,1.0,0.0979,0.0,0
670.31,0.0,0.4056,0.7144,0
428.38,2.0,0.5245,0.0584,0
0.0,0.0,0.5455,0.0,0
22.3,0.0,0.2727,0.0,0
404.4,0.0,0.3287,0.0,0
116.46,1.0,0.2308,0.7274,1
14.77,0.0,0.8112,0.0,0
7.85,1.0,0.2727,0.0,0
197.79,0.0,0.7343,0.0,0
22.3,0.0,0.4685,0.0,0
116.46,0.0,0.4825,0.0,0
670.31,0.0,0.3007,0.0,0
428.38,0.0,0.2797,0.0,0
1239.14,0.0,0.8182,0.0,0
781.58,3.0,0.2238,0.0,0
14.77,3.0,0.1329,0.0,0
116.46,1.0,0.4825,0.0,0
664.48,3.0,0.6713,0.0,0
197.79,0.0,0.8951,0.0,0
7.85,0.0,0.7762,0.0,0
7.85,0.0,0.2168,0.0,0
404.4,0.0,0.7343,0.1033,0
274.95,4.0,0.2657,0.0,0
664.48,0.0,0.7832,0.0584,0
404.4,0.0,0.7832,0.0,0
664.48,4.0,0.1888,0.0577,0
1239.14,0.0,0.1119,0.0,0
664.48,3.0,0.1818,0.7939,0
22.3,0.0,0.1888,0.3874,0
465.05,0.0,0.2797,0.0,0
274.95,0.0,0.8042,0.0,0
1399.01,2.0,0.6993,0.0,0
274.95,0.0,0.0839,0.8109,0
14.77,4.0,0.4266,0.0,0
465.05,0.0,0.5245,0.0,0
7.85,0.0,0.0559,0.705,0
0.0,0.0,0.1469,0.0,0
116.46,3.0,0.4685,0.0,0
465.05,0.0,0.9231,0.0,0
664.48,4.0,0.2587,0.0,0
197.79,0.0,0.3916,0.0,0
24.13,4.0,1.5556,0.0,0
71.54,0.0,0.4762,0.0,0
0.0,0.0,0.5238,0.0,0
105.32,2.0,0.127,0.0,0
62.61,0.0,1.1429,0.0,0
43.32,0.0,0.8254,0.0,0
0.0,0.0,0.3175,0.0,0
22.3,2.0,0.7143,0.7322,1
22.3,0.0,1.0952,0.0,0
0.0,3.0,0.1746,0.0,0
196.54,1.0,0.8413,0.4295,0
71.54,0.0,1.1429,0.1022,0
24.13,0.0,0.4762,0.0603,0
105.32,0.0,0.5238,0.0,0
426.48,0.0,1.3016,0.8392,0
0.0,1.0,0.1746,0.0,0
0.0,0.0,0.8095,0.7144,0
71.54,1.0,0.1587,0.0,0
23.87,1.0,1.1905,0.7274,0
43.32,0.0,1.3333,0.0598,0
196.54,3.0,0.6508,0.0,0
22.3,0.0,1.4444,0.0,0
24.13,0.0,1.1905,0.0,0
0.0,0.0,1.2857,0.1296,0
81.51,2.0,1.873,0.0,0
105.32,4.0,1.3333,0.0532,0
43.32,0.0,0.3016,0.0611,0
13.57,0.0,1.0,0.0,0
956.57,0.0,1.5714,0.0,0
22.3,2.0,0.7302,0.0643,0
71.54,0.0,0.7143,0.0,0
1416.89,0.0,0.1746,0.0,0
956.57,0.0,0.127,0.0,0
0.7,0.0,0.9048,0.0,0
22.3,0.0,0.1746,0.0,0
81.51,0.0,0.4286,0.0532,0
775.0,0.0,0.7619,0.0,0
956.57,1.0,0.3016,0.0,0
0.0,0.0,0.2698,0.0,0
13.57,2.0,0.5714,0.0,0
81.51,3.0,1.6825,0.0,0
105.32,1.0,0.9683,0.0,0
22.3,2.0,1.4127,0.0,0
23.87,0.0,0.4762,0.0,0
62.61,0.0,0.3016,0.8109,0
956.57,1.0,0.6032,0.0,0
0.7,0.0,1.6667,0.0,0
71.54,0.0,0.5397,0.0,0
62.61,0.0,0.6349,0.1169,0
24.13,0.0,1.6508,0.0,0
0.0,0.0,0.5238,0.0,0
22.3,1.0,0.6508,0.0,0
196.54,0.0,0.3492,0.0,0
22.3,0.0,1.3968,0.0,0
22.3,1.0,1.6984,0.0,0
62.61,3.0,1.3968,0.0,0
81.51,2.0,0.6667,0.0,0
775.0,0.0,1.6508,0.0,0
22.3,1.0,0.2857,0.0,0
775.0,0.0,1.2222,0.0,0
0.0,2.0,0.3016,0.0,0
71.54,1.0,0.1905,0.055,0
0.0,2.0,1.6032,0.0,0
0.7,2.0,0.8413,0.0,0
24.13,0.0,0.3175,0.0,0
956.57,4.0,0.6667,0.0,0
71.54,1.0,1.4921,0.0,0
775.0,3.0,1.6508,0.0,0
426.48,0.0,0.6032,0.0,0
